id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,quote_url,video
1105029093102419968,1105029093102419968,1552294440000,2019-03-11,02:54:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Building support for pollution-free cities: an Open Data workflow by @nkwjones 🏙 https://buff.ly/2VOXCNU ,['nkwjones'],['https://buff.ly/2VOXCNU'],[],0,3,7,,[],https://twitter.com/TDataScience/status/1105029093102419968,,,0
1104827011854462977,1104827011854462977,1552246260000,2019-03-10,13:31:00,CDT,788898706586275840,tdatascience,Towards Data Science,,How the Probabilistic Horse Race Demobilizes the Public ✒️  by @SolomonMg https://buff.ly/2BL5xUb ,['solomonmg'],['https://buff.ly/2BL5xUb'],[],0,0,3,,[],https://twitter.com/TDataScience/status/1104827011854462977,,,0
1104768124606443520,1104768124606443520,1552232221000,2019-03-10,09:37:01,CDT,788898706586275840,tdatascience,Towards Data Science,,‘Deep learning’ about transcription factor-DNA binding 🧬 https://buff.ly/2STXZF5 ,,['https://buff.ly/2STXZF5'],[],1,7,13,,[],https://twitter.com/TDataScience/status/1104768124606443520,,,0
1104750525352894464,1104658406491721728,1552228025000,2019-03-10,08:27:05,CDT,788898706586275840,tdatascience,Towards Data Science,,Sorry about that. Please find the correct link here:  https://www.jetbrains.com/research/python-developers-survey-2018/ … thanks,"['tdsnassiel', 'jetbrains', 'thepsf', 'pythoninsider']",['https://www.jetbrains.com/research/python-developers-survey-2018/'],[],0,1,1,,[],https://twitter.com/TDataScience/status/1104750525352894464,,,0
1104658406491721728,1104658406491721728,1552206062000,2019-03-10,02:21:02,CDT,788898706586275840,tdatascience,Towards Data Science,,Python Developers Survey 2018 Results.  https://buff.ly/2tnxe1p  🖊by @jetbrains @ThePSF @PythonInsider #Python #pythondevsurvey #TDSPick ✨ pic.twitter.com/OGZl7zoGrc,"['jetbrains', 'thepsf', 'pythoninsider']",['https://buff.ly/2tnxe1p'],['https://pbs.twimg.com/media/D1SI9vHX4AADhSH.png'],1,0,3,,"['#python', '#pythondevsurvey', '#tdspick']",https://twitter.com/TDataScience/status/1104658406491721728,,,0
1104641035001569280,1104641035001569280,1552201920000,2019-03-10,01:12:00,CDT,788898706586275840,tdatascience,Towards Data Science,,What to expect from Reinforcement Learning?  🤖 https://buff.ly/2XPCvg4 ,,['https://buff.ly/2XPCvg4'],[],0,3,6,,[],https://twitter.com/TDataScience/status/1104641035001569280,,,0
1104496589974970369,1104496589974970369,1552167482000,2019-03-09,15:38:02,CDT,788898706586275840,tdatascience,Towards Data Science,,Putting ML in production I: using Apache Kafka in Python  https://buff.ly/2H717Mg  pic.twitter.com/N8rmf5G92W,,['https://buff.ly/2H717Mg'],['https://pbs.twimg.com/media/D1P1yx-WsAAOnGv.jpg'],0,4,25,,[],https://twitter.com/TDataScience/status/1104496589974970369,,,0
1104496583020810240,1104496583020810240,1552167480000,2019-03-09,15:38:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Don’t make this mistake when clustering time series data! https://buff.ly/2VLOM3p ,,['https://buff.ly/2VLOM3p'],[],1,11,21,,[],https://twitter.com/TDataScience/status/1104496583020810240,,,0
1104455313984495616,1104455313984495616,1552157641000,2019-03-09,12:54:01,CDT,788898706586275840,tdatascience,Towards Data Science,,An Analysis On How Deepmind’s Starcraft 2 AI’s Superhuman Speed is Probably a Band-Aid Fix For The Limitations of Imitation Learning.  https://buff.ly/2WJRsQm  🖊by @AleksiPietikin1 @DeepMindAI #ArtificialIntelligence #TDSPick 🤖✨ pic.twitter.com/XvSm5FrWiW,"['aleksipietikin1', 'deepmindai']",['https://buff.ly/2WJRsQm'],['https://pbs.twimg.com/media/D1PQQT2W0AAdqgk.png'],1,4,6,,"['#artificialintelligence', '#tdspick']",https://twitter.com/TDataScience/status/1104455313984495616,,,0
1104419326344511488,1104419326344511488,1552149061000,2019-03-09,10:31:01,CDT,788898706586275840,tdatascience,Towards Data Science,,The Metrics Meta-game by @Randy_Au https://buff.ly/2VLyyYg ,['randy_au'],['https://buff.ly/2VLyyYg'],[],0,0,4,,[],https://twitter.com/TDataScience/status/1104419326344511488,,,0
1104419323215601664,1104419323215601664,1552149060000,2019-03-09,10:31:00,CDT,788898706586275840,tdatascience,Towards Data Science,,It’s Only Natural: An Excessively Deep Dive Into Natural Gradient Optimization by @decodyng https://buff.ly/2tYoyz2 ,['decodyng'],['https://buff.ly/2tYoyz2'],[],0,4,10,,[],https://twitter.com/TDataScience/status/1104419323215601664,,,0
1104375539995951106,1104375539995951106,1552138621000,2019-03-09,07:37:01,CDT,788898706586275840,tdatascience,Towards Data Science,,One Question to Rule Them All   https://buff.ly/2tUcheT  pic.twitter.com/PEWr09ROeO,,['https://buff.ly/2tUcheT'],['https://pbs.twimg.com/media/D1OHs3sXcAAA4qf.png'],0,0,3,,[],https://twitter.com/TDataScience/status/1104375539995951106,,,0
1104164901180846081,1104164901180846081,1552088401000,2019-03-08,17:40:01,CDT,788898706586275840,tdatascience,Towards Data Science,,How to use open source satellite data for your investigative reporting  🛰 https://buff.ly/2VOIb8x ,,['https://buff.ly/2VOIb8x'],[],0,5,16,,[],https://twitter.com/TDataScience/status/1104164901180846081,,,0
1104164901071785986,1104164901071785986,1552088401000,2019-03-08,17:40:01,CDT,788898706586275840,tdatascience,Towards Data Science,,Automatically Storing Data from Analyzed Data Sets   https://buff.ly/2tYkmiI  pic.twitter.com/XW0v9nbpXL,,['https://buff.ly/2tYkmiI'],['https://pbs.twimg.com/media/D1LIIBqX0AEPPoY.png'],0,0,6,,[],https://twitter.com/TDataScience/status/1104164901071785986,,,0
1104052165272838144,1104052165272838144,1552061523000,2019-03-08,10:12:03,CDT,788898706586275840,tdatascience,Towards Data Science,,Data-science? Agile? Cycles? My method for managing data-science projects in the Hi-tech industry  🖥  https://buff.ly/2TnhF4M  pic.twitter.com/dyqCG4Bh8c,,['https://buff.ly/2TnhF4M'],['https://pbs.twimg.com/media/D1Jhl2RWsAI5M2S.jpg'],0,4,9,,[],https://twitter.com/TDataScience/status/1104052165272838144,,,0
1104052156036984832,1104052156036984832,1552061520000,2019-03-08,10:12:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Gaussian Mixture Modelling (GMM) 🚀 https://buff.ly/2EYxYAR ,,['https://buff.ly/2EYxYAR'],[],0,3,6,,[],https://twitter.com/TDataScience/status/1104052156036984832,,,0
1104031776626884608,1104031776626884608,1552056662000,2019-03-08,08:51:02,CDT,788898706586275840,tdatascience,Towards Data Science,,Building Financial Charts using Bokeh by @dhrumilcse  https://buff.ly/2tT0FbO  pic.twitter.com/4yqy0Z8Yqa,['dhrumilcse'],['https://buff.ly/2tT0FbO'],['https://pbs.twimg.com/media/D1JPDL3WkAIrJ5r.jpg'],0,1,7,,[],https://twitter.com/TDataScience/status/1104031776626884608,,,0
1104013147432804353,1104013147432804353,1552052220000,2019-03-08,07:37:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Analyzing and Improving Representations with the Soft Nearest Neighbor Loss.  https://buff.ly/2Dk3ib5  🖊by Nicholas Frosst @NicolasPapernot @geoffreyhinton @arxiv #TDSPick 📃✨,"['nicolaspapernot', 'geoffreyhinton', 'arxiv']",['https://buff.ly/2Dk3ib5'],[],0,1,4,,['#tdspick'],https://twitter.com/TDataScience/status/1104013147432804353,,,0
1103980430594842624,1103980430594842624,1552044420000,2019-03-08,05:27:00,CDT,788898706586275840,tdatascience,Towards Data Science,,The ‘Less is More’ of Machine Learning https://buff.ly/2H8Jlbq ,,['https://buff.ly/2H8Jlbq'],[],0,6,18,,[],https://twitter.com/TDataScience/status/1103980430594842624,,,0
1103880274377506818,1103880274377506818,1552020541000,2019-03-07,22:49:01,CDT,788898706586275840,tdatascience,Towards Data Science,,Why Model Explainability is The Next Data Science Superpower 🚀 by @dan_s_becker https://buff.ly/2NNiPoC ,['dan_s_becker'],['https://buff.ly/2NNiPoC'],[],0,9,14,,[],https://twitter.com/TDataScience/status/1103880274377506818,,,0
1103880274134282247,1103880274134282247,1552020541000,2019-03-07,22:49:01,CDT,788898706586275840,tdatascience,Towards Data Science,,Neural-Symbolic VQN — Disentagled Reasoning — Or — The answer: disentanglement https://buff.ly/2TtLJiY ,,['https://buff.ly/2TtLJiY'],[],0,0,2,,[],https://twitter.com/TDataScience/status/1103880274134282247,,,0
1103808551317848069,1103808551317848069,1552003441000,2019-03-07,18:04:01,CDT,788898706586275840,tdatascience,Towards Data Science,,Checking Automated Data Analysis for Errors by Peter Grant  https://buff.ly/2TFvvDD ,,['https://buff.ly/2TFvvDD'],[],0,6,10,,[],https://twitter.com/TDataScience/status/1103808551317848069,,,0
1103733057717239808,1103733057717239808,1551985441000,2019-03-07,13:04:01,CDT,788898706586275840,tdatascience,Towards Data Science,,From ‘R vs Python’ to ‘R and Python’ by @pandeyparul https://buff.ly/2tRaeIu ,['pandeyparul'],['https://buff.ly/2tRaeIu'],[],0,6,12,,[],https://twitter.com/TDataScience/status/1103733057717239808,,,0
1103733051467726848,1103733051467726848,1551985440000,2019-03-07,13:04:00,CDT,788898706586275840,tdatascience,Towards Data Science,,How to Perform Explainable Machine Learning Classification — Without Any Trees https://buff.ly/2TFwdAN ,,['https://buff.ly/2TFwdAN'],[],0,2,5,,[],https://twitter.com/TDataScience/status/1103733051467726848,,,0
1103698007042605057,1103647806110101504,1551977085000,2019-03-07,10:44:45,CDT,788898706586275840,tdatascience,Towards Data Science,,"Hey Rohit, Yes, if you register to Medium they would go away. Thanks.",['imrohit_333'],[],[],0,0,0,,[],https://twitter.com/TDataScience/status/1103698007042605057,,,0
1103659578686930944,1103659578686930944,1551967923000,2019-03-07,08:12:03,CDT,788898706586275840,tdatascience,Towards Data Science,,Generalized Language Models.  https://buff.ly/2TK5AqM  🖊by @lilianweng @OpenAI #NLP #BERT #TDSPick 📃🤖 pic.twitter.com/VSZnBkIsLy,"['lilianweng', 'openai']",['https://buff.ly/2TK5AqM'],"['https://pbs.twimg.com/media/D1D8iW4WkAEEUTA.jpg', 'https://pbs.twimg.com/media/D1D8iSzWsAEWVMX.jpg', 'https://pbs.twimg.com/media/D1D8iRZX4AExPwn.jpg']",0,0,1,,"['#nlp', '#bert', '#tdspick']",https://twitter.com/TDataScience/status/1103659578686930944,,,0
1103634149699653632,1103634149699653632,1551961860000,2019-03-07,06:31:00,CDT,788898706586275840,tdatascience,Towards Data Science,,10 Steps to Set Up Your Python Project for Success by @discdiver https://buff.ly/2Ty9Tst ,['discdiver'],['https://buff.ly/2Ty9Tst'],[],1,6,15,,[],https://twitter.com/TDataScience/status/1103634149699653632,,,0
1103506561027239936,1103506561027239936,1551931440000,2019-03-06,22:04:00,CDT,788898706586275840,tdatascience,Towards Data Science,,How I wound up being a Quantitative UX Researcher by @Randy_Au https://buff.ly/2tSRBE0 ,['randy_au'],['https://buff.ly/2tSRBE0'],[],0,2,6,,[],https://twitter.com/TDataScience/status/1103506561027239936,,,0
1103445843842138113,1103445843842138113,1551916964000,2019-03-06,18:02:44,CDT,788898706586275840,tdatascience,Towards Data Science,,What’s Going to Happen this Year in the Data World. by @FavioVaz https://buff.ly/2IXovgX ,['faviovaz'],['https://buff.ly/2IXovgX'],[],0,2,4,,[],https://twitter.com/TDataScience/status/1103445843842138113,,,0
1103426301560532993,1103426301560532993,1551912305000,2019-03-06,16:45:05,CDT,788898706586275840,tdatascience,Towards Data Science,,Building a Better Profanity Detection Library with scikit-learn by @victorczhou  https://buff.ly/2tS1QbF  pic.twitter.com/AD6IvqY3h2,['victorczhou'],['https://buff.ly/2tS1QbF'],['https://pbs.twimg.com/media/D1AoX5bX0AAbFqu.png'],0,1,5,,[],https://twitter.com/TDataScience/status/1103426301560532993,,,0
1103332167357288448,1103332167357288448,1551889862000,2019-03-06,10:31:02,CDT,788898706586275840,tdatascience,Towards Data Science,,Foundations Built for a General Theory of Neural Networks.  https://buff.ly/2S9EL2E  🖊by @KSHartnett @QuantaMagazine #ArtificialIntelligence #TDSPick ✨ pic.twitter.com/HKhlJasKRr,"['kshartnett', 'quantamagazine']",['https://buff.ly/2S9EL2E'],['https://pbs.twimg.com/media/D0_Swi-X0AEnSuH.jpg'],0,2,4,,"['#artificialintelligence', '#tdspick']",https://twitter.com/TDataScience/status/1103332167357288448,,,0
1103288374008385536,1103288374008385536,1551879421000,2019-03-06,07:37:01,CDT,788898706586275840,tdatascience,Towards Data Science,,"Scale, Standardize, or Normalize with Scikit-Learn by @discdiver https://buff.ly/2SJbes2 ",['discdiver'],['https://buff.ly/2SJbes2'],[],1,3,12,,[],https://twitter.com/TDataScience/status/1103288374008385536,,,0
1103288372079087616,1103288372079087616,1551879420000,2019-03-06,07:37:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Will the Sun Rise Tomorrow? ☀️  Introduction to Bayesian Statistics for Machine Learning by @mrdragonbear https://buff.ly/2H3ZLSE ,['mrdragonbear'],['https://buff.ly/2H3ZLSE'],[],0,4,11,,[],https://twitter.com/TDataScience/status/1103288372079087616,,,0
1103287649358483456,1103287649358483456,1551879248000,2019-03-06,07:34:08,CDT,788898706586275840,tdatascience,Towards Data Science,,Interpretable AI or How I Learned to Stop Worrying and Trust AI by @thampiman https://buff.ly/2IUiJwL ,['thampiman'],['https://buff.ly/2IUiJwL'],[],0,1,3,,[],https://twitter.com/TDataScience/status/1103287649358483456,,,0
1103247350749954049,1103247350749954049,1551869640000,2019-03-06,04:54:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Learning to Plan with Value Iteration Networks 🚙 https://buff.ly/2tNUVjM ,,['https://buff.ly/2tNUVjM'],[],0,5,9,,[],https://twitter.com/TDataScience/status/1103247350749954049,,,0
1103115988084633600,1103115988084633600,1551838321000,2019-03-05,20:12:01,CDT,788898706586275840,tdatascience,Towards Data Science,,Machine Learning for Beginners: An Introduction to Neural Networks by @victorczhou https://buff.ly/2HgMKUT ,['victorczhou'],['https://buff.ly/2HgMKUT'],[],1,14,34,,[],https://twitter.com/TDataScience/status/1103115988084633600,,,0
1103115987765870592,1103115987765870592,1551838321000,2019-03-05,20:12:01,CDT,788898706586275840,tdatascience,Towards Data Science,,A Practical Look at Vectors and Your https://buff.ly/2tQl1CA ,,['https://buff.ly/2tQl1CA'],[],0,1,7,,[],https://twitter.com/TDataScience/status/1103115987765870592,,,0
1103045272404459526,1103045272404459526,1551821461000,2019-03-05,15:31:01,CDT,788898706586275840,tdatascience,Towards Data Science,,A Gold-Winning Solution Review of Kaggle Humpback Whale Identification Challenge 🐳 https://buff.ly/2tV2Mfb ,,['https://buff.ly/2tV2Mfb'],[],0,4,12,,[],https://twitter.com/TDataScience/status/1103045272404459526,,,0
1102998210786791424,1102998210786791424,1551810240000,2019-03-05,12:24:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Learn Python from the Fake Album Covers Game https://buff.ly/2XBbHAp ,,['https://buff.ly/2XBbHAp'],[],0,3,11,,[],https://twitter.com/TDataScience/status/1102998210786791424,,,0
1102960460306006017,1102960460306006017,1551801240000,2019-03-05,09:54:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Modeling cumulative impact  https://buff.ly/2IQU0JH ,,['https://buff.ly/2IQU0JH'],[],0,1,4,,[],https://twitter.com/TDataScience/status/1102960460306006017,,,0
1102951196946501634,1102951196946501634,1551799031000,2019-03-05,09:17:11,CDT,788898706586275840,tdatascience,Towards Data Science,,Learning Theory: Empirical Risk Minimization by @vlastelicap https://buff.ly/2HfiSs8 ,['vlastelicap'],['https://buff.ly/2HfiSs8'],[],0,0,4,,[],https://twitter.com/TDataScience/status/1102951196946501634,,,0
1102950892737871877,1102950892737871877,1551798959000,2019-03-05,09:15:59,CDT,788898706586275840,tdatascience,Towards Data Science,,Machine Learning Intuition for Beginners by @divajain9 https://buff.ly/2tRo3qr ,['divajain9'],['https://buff.ly/2tRo3qr'],[],0,3,8,,[],https://twitter.com/TDataScience/status/1102950892737871877,,,0
1102925993076056064,1102925993076056064,1551793022000,2019-03-05,07:37:02,CDT,788898706586275840,tdatascience,Towards Data Science,,How the BBC Visual and Data Journalism team works with graphics in R.  https://buff.ly/2BqrN6r  🖊 by @BBCNewsGraphics @BBCDataScience #datajournalism #rstats #TDSPick 📊 pic.twitter.com/6lLGVeMi5t,"['bbcnewsgraphics', 'bbcdatascience']",['https://buff.ly/2BqrN6r'],"['https://pbs.twimg.com/media/D05hWGOWwAAaP8S.jpg', 'https://pbs.twimg.com/media/D05hWD3WkAEsKd6.jpg', 'https://pbs.twimg.com/media/D05hWGuWkAE3Nzd.jpg']",0,4,11,,"['#datajournalism', '#rstats', '#tdspick']",https://twitter.com/TDataScience/status/1102925993076056064,,,0
1102838915348738048,1102838915348738048,1551772261000,2019-03-05,01:51:01,CDT,788898706586275840,tdatascience,Towards Data Science,,Using word2vec to Analyze News Headlines and Predict Article Success by @blissfulchar  https://buff.ly/2XDWWwp  pic.twitter.com/eq4makvHIZ,['blissfulchar'],['https://buff.ly/2XDWWwp'],"['https://pbs.twimg.com/media/D04SJhLWoAAXjJJ.jpg', 'https://pbs.twimg.com/media/D04SJgQWkAEjRTl.png', 'https://pbs.twimg.com/media/D04SJgoWsAAri1m.jpg', 'https://pbs.twimg.com/media/D04SJelWoAAxJpb.png']",0,9,24,,[],https://twitter.com/TDataScience/status/1102838915348738048,,,0
1102766682945343489,1102766682945343489,1551755040000,2019-03-04,21:04:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Seven-steps to set goals and pick metrics for customers by @drsimonj https://buff.ly/2GZ84is ,['drsimonj'],['https://buff.ly/2GZ84is'],[],0,3,8,,[],https://twitter.com/TDataScience/status/1102766682945343489,,,0
1102717864480555008,1102717864480555008,1551743401000,2019-03-04,17:50:01,CDT,788898706586275840,tdatascience,Towards Data Science,,Understanding the ROC and AUC metrics by @pandeyparul https://buff.ly/2VCFKG6 ,['pandeyparul'],['https://buff.ly/2VCFKG6'],[],0,4,8,,[],https://twitter.com/TDataScience/status/1102717864480555008,,,0
1102717861003436032,1102717861003436032,1551743400000,2019-03-04,17:50:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Fit for Data Science https://buff.ly/2NFEZsO ,,['https://buff.ly/2NFEZsO'],[],0,0,4,,[],https://twitter.com/TDataScience/status/1102717861003436032,,,0
1102703533042946048,1102703533042946048,1551739984000,2019-03-04,16:53:04,CDT,788898706586275840,tdatascience,Towards Data Science,,Build your own Robust Deep Learning Environment in Minutes 🚀 https://buff.ly/2IQVLqf ,,['https://buff.ly/2IQVLqf'],[],0,0,7,,[],https://twitter.com/TDataScience/status/1102703533042946048,,,0
1102670052346740736,1102670052346740736,1551732001000,2019-03-04,14:40:01,CDT,788898706586275840,tdatascience,Towards Data Science,,Running Jupyter Notebooks on Remote Servers https://buff.ly/2EMrEfI ,,['https://buff.ly/2EMrEfI'],[],0,1,5,,[],https://twitter.com/TDataScience/status/1102670052346740736,,,0
1102670051239493633,1102670051239493633,1551732001000,2019-03-04,14:40:01,CDT,788898706586275840,tdatascience,Towards Data Science,,Advanced Jupyter Notebooks: A Tutorial  ✒️  by @BenjaminPryke https://buff.ly/2COvq79 ,['benjaminpryke'],['https://buff.ly/2COvq79'],[],0,5,19,,[],https://twitter.com/TDataScience/status/1102670051239493633,,,0
1102581302002372609,1102581302002372609,1551710842000,2019-03-04,08:47:22,CDT,788898706586275840,tdatascience,Towards Data Science,,"#TDSMonthlyEdition with  ✒️ @julsimon, @strikingLoo, @paraschopra, @discdiver,  @joeddav, @shaypal5, @admond1994, and others ✨ https://buff.ly/2tMophQ ","['julsimon', 'strikingloo', 'paraschopra', 'discdiver', 'joeddav', 'shaypal5', 'admond1994']",['https://buff.ly/2tMophQ'],[],0,7,17,,['#tdsmonthlyedition'],https://twitter.com/TDataScience/status/1102581302002372609,,,0
1102572870339829760,1102572870339829760,1551708831000,2019-03-04,08:13:51,CDT,788898706586275840,tdatascience,Towards Data Science,,Mapping Controversies: Abortion Debate   https://buff.ly/2XwQmrL  pic.twitter.com/mN0PnO17l3,,['https://buff.ly/2XwQmrL'],['https://pbs.twimg.com/media/D00gLo5WsAAA4Ff.jpg'],0,1,7,,[],https://twitter.com/TDataScience/status/1102572870339829760,,,0
1102563603994025985,1102563603994025985,1551706622000,2019-03-04,07:37:02,CDT,788898706586275840,tdatascience,Towards Data Science,,Listen to Elena Grewal  - from education to Head of AirBnB.  https://buff.ly/2R099Ha  🖊by @@elenatej @WiDS_Conference @Airbnb @AirbnbEng #DataScience #WiDS2019 #TDSPick 🎧📊 pic.twitter.com/cel4ZlQjW2,"['elenatej', 'wids_conference', 'airbnb', 'airbnbeng']",['https://buff.ly/2R099Ha'],"['https://pbs.twimg.com/media/D00XwPUWoAAweOa.png', 'https://pbs.twimg.com/media/D00XwOHX4AAeeAq.jpg']",0,6,20,,"['#datascience', '#wids2019', '#tdspick']",https://twitter.com/TDataScience/status/1102563603994025985,,,0
1102507477214679041,1102507477214679041,1551693240000,2019-03-04,03:54:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Random thoughts on my first ML deployment https://buff.ly/2XBAkgf ,,['https://buff.ly/2XBAkgf'],[],0,4,3,,[],https://twitter.com/TDataScience/status/1102507477214679041,,,0
1102507477130792960,1102507477130792960,1551693240000,2019-03-04,03:54:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Scalable approach to building Time Series forecasting Pipelines https://buff.ly/2Xy6hG2 ,,['https://buff.ly/2Xy6hG2'],[],0,1,8,,[],https://twitter.com/TDataScience/status/1102507477130792960,,,0
1102305397388574722,1102305397388574722,1551645061000,2019-03-03,14:31:01,CDT,788898706586275840,tdatascience,Towards Data Science,,Rendezvous Architecture for Data Science in Production https://buff.ly/2XIVrNM ,,['https://buff.ly/2XIVrNM'],[],0,1,12,,[],https://twitter.com/TDataScience/status/1102305397388574722,,,0
1102246507498164224,1102246507498164224,1551631020000,2019-03-03,10:37:00,CDT,788898706586275840,tdatascience,Towards Data Science,,"Better, Faster Speech Recognition with Wav2Letter’s Auto Segmentation Criterion by @zachcaceres https://buff.ly/2VxtTJ3 ",['zachcaceres'],['https://buff.ly/2VxtTJ3'],[],0,2,6,,[],https://twitter.com/TDataScience/status/1102246507498164224,,,0
1102246507036717057,1102246507036717057,1551631020000,2019-03-03,10:37:00,CDT,788898706586275840,tdatascience,Towards Data Science,,How to A/B test without spending a dime 💰 https://buff.ly/2C6FLKf ,,['https://buff.ly/2C6FLKf'],[],0,2,7,,[],https://twitter.com/TDataScience/status/1102246507036717057,,,0
1102136790037733376,1102136790037733376,1551604862000,2019-03-03,03:21:02,CDT,788898706586275840,tdatascience,Towards Data Science,,The state of the octoverse: machine learning.  https://buff.ly/2UxQHb4  🖊by @thom82 @github #github #Python #TDSPick ✨ pic.twitter.com/PSv1k6Lcns,"['thom82', 'github']",['https://buff.ly/2UxQHb4'],"['https://pbs.twimg.com/media/D0uTkZoWoAAWrOc.jpg', 'https://pbs.twimg.com/media/D0uTkY1W0AErfDw.png', 'https://pbs.twimg.com/media/D0uTkZSWoAAF2bB.png']",0,0,5,,"['#github', '#python', '#tdspick']",https://twitter.com/TDataScience/status/1102136790037733376,,,0
1102119425229144064,1102119425229144064,1551600722000,2019-03-03,02:12:02,CDT,788898706586275840,tdatascience,Towards Data Science,,NEAT: An Awesome Approach to NeuroEvolution by @hunter_heiden  https://buff.ly/2R6UTld  pic.twitter.com/NvWr9hNgA7,['hunter_heiden'],['https://buff.ly/2R6UTld'],['https://pbs.twimg.com/media/D0uDxrZXcAAIoJr.jpg'],0,2,5,,[],https://twitter.com/TDataScience/status/1102119425229144064,,,0
1102119423027097600,1102119423027097600,1551600721000,2019-03-03,02:12:01,CDT,788898706586275840,tdatascience,Towards Data Science,,Being a Data Scientist does not make you a Software Engineer! by @SemikaSemika  https://buff.ly/2SAhJxi  pic.twitter.com/aTynqEWT8K,['semikasemika'],['https://buff.ly/2SAhJxi'],['https://pbs.twimg.com/media/D0uDxk6X4AAssfR.png'],0,1,12,,[],https://twitter.com/TDataScience/status/1102119423027097600,,,0
1101959869043748864,1101959869043748864,1551562680000,2019-03-02,15:38:00,CDT,788898706586275840,tdatascience,Towards Data Science,,"How I created over 100,000 labeled LEGO training images by @JustASquid https://buff.ly/2UeB6xr ",['justasquid'],['https://buff.ly/2UeB6xr'],[],0,2,10,,[],https://twitter.com/TDataScience/status/1101959869043748864,,,0
1101918598216466432,1101918598216466432,1551552841000,2019-03-02,12:54:01,CDT,788898706586275840,tdatascience,Towards Data Science,,Modders are using AI to upscale pre-rendered PS1 backgrounds with phenomenal results.  https://buff.ly/2RdGKO1  🖊by @wesleyfenlon @PCGamer @Testedcom @wirecutter #TDSPick 🤖🕹🎮 pic.twitter.com/kgJd1HL3Li,"['wesleyfenlon', 'pcgamer', 'testedcom', 'wirecutter']",['https://buff.ly/2RdGKO1'],['https://pbs.twimg.com/media/D0rNICDX4AALIAo.jpg'],0,1,2,,['#tdspick'],https://twitter.com/TDataScience/status/1101918598216466432,,,0
1101882612103159809,1101882612103159809,1551544261000,2019-03-02,10:31:01,CDT,788898706586275840,tdatascience,Towards Data Science,,"Machine Learning Algorithms In Layman’s Terms, Part 1 by @Audrey_Sage_  https://buff.ly/2UeBaNH  pic.twitter.com/oL5aHLEBeo",['audrey_sage_'],['https://buff.ly/2UeBaNH'],['https://pbs.twimg.com/media/D0qsZShWwAAbYne.jpg'],0,14,28,,[],https://twitter.com/TDataScience/status/1101882612103159809,,,0
1101838822575357952,1101838822575357952,1551533821000,2019-03-02,07:37:01,CDT,788898706586275840,tdatascience,Towards Data Science,,Getting started with Git and GitHub: the complete beginner’s guide by @annebonnerdata https://buff.ly/2UmoRPL ,['annebonnerdata'],['https://buff.ly/2UmoRPL'],[],0,7,21,,[],https://twitter.com/TDataScience/status/1101838822575357952,,,0
1101838819949727745,1101838819949727745,1551533820000,2019-03-02,07:37:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Controlling Multiple Comparisons in Digital Analytics https://buff.ly/2CO36Sz ,,['https://buff.ly/2CO36Sz'],[],0,1,3,,[],https://twitter.com/TDataScience/status/1101838819949727745,,,0
1101814886529552386,1101781370580463616,1551528114000,2019-03-02,06:01:54,CDT,788898706586275840,tdatascience,Towards Data Science,,"Also, we can be reached here: publication@towardsdatascience.com. Thanks.","['charlesdfrank', 'koehrsen_will']",[],[],0,0,0,,[],https://twitter.com/TDataScience/status/1101814886529552386,,,0
1101813897470783488,1101781370580463616,1551527878000,2019-03-02,05:57:58,CDT,788898706586275840,tdatascience,Towards Data Science,,Hi Charles. We will have a look at it immediately. Thanks.,"['charlesdfrank', 'koehrsen_will']",[],[],0,0,0,,[],https://twitter.com/TDataScience/status/1101813897470783488,,,0
1101628182615199744,1101628182615199744,1551483600000,2019-03-01,17:40:00,CDT,788898706586275840,tdatascience,Towards Data Science,,A Beginner’s Guide To Reinforcement Learning With A Mario Bros Example https://buff.ly/2M736ji ,,['https://buff.ly/2M736ji'],[],0,12,20,,[],https://twitter.com/TDataScience/status/1101628182615199744,,,0
1101515441405603842,1101515441405603842,1551456721000,2019-03-01,10:12:01,CDT,788898706586275840,tdatascience,Towards Data Science,,Conv Nets for dummies: a bottom-up approach https://buff.ly/2scix0J ,,['https://buff.ly/2scix0J'],[],0,2,7,,[],https://twitter.com/TDataScience/status/1101515441405603842,,,0
